"Notes"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"81 years"	"81"	"2001"	"2001"	35451	439939	8058.2
	"Male"	"M"	"81 years"	"81"	"2002"	"2002"	36568	455626	8025.9
	"Male"	"M"	"81 years"	"81"	"2003"	"2003"	36401	464268	7840.5
	"Male"	"M"	"81 years"	"81"	"2004"	"2004"	34504	464757	7424.1
	"Male"	"M"	"81 years"	"81"	"2005"	"2005"	35559	475653	7475.8
	"Male"	"M"	"81 years"	"81"	"2006"	"2006"	35082	487526	7195.9
	"Male"	"M"	"81 years"	"81"	"2007"	"2007"	34094	483736	7048.1
	"Male"	"M"	"81 years"	"81"	"2008"	"2008"	34313	496116	6916.3
	"Male"	"M"	"81 years"	"81"	"2009"	"2009"	33375	501564	6654.2
	"Male"	"M"	"81 years"	"81"	"2010"	"2010"	33131	494870	6694.9
	"Male"	"M"	"81 years"	"81"	"2011"	"2011"	33738	516296	6534.6
	"Male"	"M"	"81 years"	"81"	"2012"	"2012"	33010	509952	6473.2
	"Male"	"M"	"81 years"	"81"	"2013"	"2013"	33025	509698	6479.3
	"Male"	"M"	"81 years"	"81"	"2014"	"2014"	32497	511090	6358.4
	"Male"	"M"	"81 years"	"81"	"2015"	"2015"	32996	507988	6495.4
	"Male"	"M"	"81 years"	"81"	"2016"	"2016"	33672	544044	6189.2
"Total"	"Male"	"M"	"81 years"	"81"			615361	8663686	7102.8
	"Male"	"M"	"82 years"	"82"	"1999"	"1999"	33404	361782	9233.2
	"Male"	"M"	"82 years"	"82"	"2000"	"2000"	34053	364815	9334.3
	"Male"	"M"	"82 years"	"82"	"2001"	"2001"	33552	370580	9053.9
	"Male"	"M"	"82 years"	"82"	"2002"	"2002"	35263	402497	8761.1
	"Male"	"M"	"82 years"	"82"	"2003"	"2003"	35917	417522	8602.4
	"Male"	"M"	"82 years"	"82"	"2004"	"2004"	35518	425169	8353.9
	"Male"	"M"	"82 years"	"82"	"2005"	"2005"	35276	426417	8272.7
	"Male"	"M"	"82 years"	"82"	"2006"	"2006"	35188	436936	8053.4
	"Male"	"M"	"82 years"	"82"	"2007"	"2007"	34585	448157	7717.2
	"Male"	"M"	"82 years"	"82"	"2008"	"2008"	34390	444700	7733.3
	"Male"	"M"	"82 years"	"82"	"2009"	"2009"	34150	456484	7481.1
	"Male"	"M"	"82 years"	"82"	"2010"	"2010"	34408	462983	7431.8
	"Male"	"M"	"82 years"	"82"	"2011"	"2011"	34067	463352	7352.3
	"Male"	"M"	"82 years"	"82"	"2012"	"2012"	34147	482074	7083.4
	"Male"	"M"	"82 years"	"82"	"2013"	"2013"	34661	476629	7272.1
	"Male"	"M"	"82 years"	"82"	"2014"	"2014"	33631	476976	7050.9
	"Male"	"M"	"82 years"	"82"	"2015"	"2015"	33750	477629	7066.2
	"Male"	"M"	"82 years"	"82"	"2016"	"2016"	32898	474695	6930.3
"Total"	"Male"	"M"	"82 years"	"82"			618858	7869397	7864.1
	"Male"	"M"	"83 years"	"83"	"1999"	"1999"	32623	311593	10469.7
	"Male"	"M"	"83 years"	"83"	"2000"	"2000"	32350	317289	10195.8
	"Male"	"M"	"83 years"	"83"	"2001"	"2001"	33171	338416	9801.8
	"Male"	"M"	"83 years"	"83"	"2002"	"2002"	32963	337181	9776.1
	"Male"	"M"	"83 years"	"83"	"2003"	"2003"	34900	367149	9505.7
	"Male"	"M"	"83 years"	"83"	"2004"	"2004"	35135	381825	9201.9
	"Male"	"M"	"83 years"	"83"	"2005"	"2005"	35549	390040	9114.2
	"Male"	"M"	"83 years"	"83"	"2006"	"2006"	34416	392892	8759.7
	"Male"	"M"	"83 years"	"83"	"2007"	"2007"	34565	403576	8564.7
	"Male"	"M"	"83 years"	"83"	"2008"	"2008"	35216	415006	8485.7
	"Male"	"M"	"83 years"	"83"	"2009"	"2009"	33854	412912	8198.8
	"Male"	"M"	"83 years"	"83"	"2010"	"2010"	34214	419831	8149.5
	"Male"	"M"	"83 years"	"83"	"2011"	"2011"	35081	429120	8175.1
	"Male"	"M"	"83 years"	"83"	"2012"	"2012"	34486	429149	8035.9
	"Male"	"M"	"83 years"	"83"	"2013"	"2013"	34784	447106	7779.8
	"Male"	"M"	"83 years"	"83"	"2014"	"2014"	34540	442449	7806.5
	"Male"	"M"	"83 years"	"83"	"2015"	"2015"	34644	442175	7834.9
	"Male"	"M"	"83 years"	"83"	"2016"	"2016"	33700	443081	7605.8
"Total"	"Male"	"M"	"83 years"	"83"			616191	7120790	8653.4
	"Male"	"M"	"84 years"	"84"	"1999"	"1999"	31731	275403	11521.7
	"Male"	"M"	"84 years"	"84"	"2000"	"2000"	31369	279234	11233.9
	"Male"	"M"	"84 years"	"84"	"2001"	"2001"	31274	285856	10940.5
	"Male"	"M"	"84 years"	"84"	"2002"	"2002"	32649	303734	10749.2
	"Male"	"M"	"84 years"	"84"	"2003"	"2003"	32232	303077	10634.9
	"Male"	"M"	"84 years"	"84"	"2004"	"2004"	33270	329740	10089.8
	"Male"	"M"	"84 years"	"84"	"2005"	"2005"	34737	343965	10099.0
	"Male"	"M"	"84 years"	"84"	"2006"	"2006"	34384	351889	9771.3
	"Male"	"M"	"84 years"	"84"	"2007"	"2007"	34194	355093	9629.6
	"Male"	"M"	"84 years"	"84"	"2008"	"2008"	35097	364892	9618.5
	"Male"	"M"	"84 years"	"84"	"2009"	"2009"	34269	375715	9121.0
	"Male"	"M"	"84 years"	"84"	"2010"	"2010"	34475	373131	9239.4
	"Male"	"M"	"84 years"	"84"	"2011"	"2011"	35002	388942	8999.3
	"Male"	"M"	"84 years"	"84"	"2012"	"2012"	35021	393686	8895.7
	"Male"	"M"	"84 years"	"84"	"2013"	"2013"	35068	394540	8888.3
	"Male"	"M"	"84 years"	"84"	"2014"	"2014"	35363	411265	8598.6
	"Male"	"M"	"84 years"	"84"	"2015"	"2015"	35617	406633	8759.0
	"Male"	"M"	"84 years"	"84"	"2016"	"2016"	34663	406488	8527.4
"Total"	"Male"	"M"	"84 years"	"84"			610415	6343283	9623.0
	"Male"	"M"	"85 years"	"85"	"1999"	"1999"	30524	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2000"	"2000"	30401	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2001"	"2001"	30156	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2002"	"2002"	30689	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2003"	"2003"	31099	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2004"	"2004"	29981	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2005"	"2005"	33016	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2006"	"2006"	33370	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2007"	"2007"	33889	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2008"	"2008"	33776	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2009"	"2009"	33527	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2010"	"2010"	34475	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2011"	"2011"	34405	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2012"	"2012"	34609	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2013"	"2013"	35041	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2014"	"2014"	34341	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2015"	"2015"	35498	Not Applicable	Not Applicable
	"Male"	"M"	"85 years"	"85"	"2016"	"2016"	34866	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"85 years"	"85"			593663	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"1999"	"1999"	27775	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2000"	"2000"	28512	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2001"	"2001"	28875	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2002"	"2002"	29467	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2003"	"2003"	29184	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2004"	"2004"	29575	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2005"	"2005"	29462	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2006"	"2006"	31193	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2007"	"2007"	32478	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2008"	"2008"	33623	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2009"	"2009"	32494	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2010"	"2010"	33170	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2011"	"2011"	33626	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2012"	"2012"	33604	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2013"	"2013"	34794	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2014"	"2014"	34590	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2015"	"2015"	34676	Not Applicable	Not Applicable
	"Male"	"M"	"86 years"	"86"	"2016"	"2016"	35058	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"86 years"	"86"			572156	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"1999"	"1999"	25418	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2000"	"2000"	26109	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2001"	"2001"	26513	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2002"	"2002"	27256	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2003"	"2003"	27213	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2004"	"2004"	26764	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2005"	"2005"	28509	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2006"	"2006"	27666	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2007"	"2007"	29683	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2008"	"2008"	31533	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2009"	"2009"	31294	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2010"	"2010"	31744	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2011"	"2011"	32653	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2012"	"2012"	32911	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2013"	"2013"	33487	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2014"	"2014"	33579	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2015"	"2015"	34900	Not Applicable	Not Applicable
	"Male"	"M"	"87 years"	"87"	"2016"	"2016"	33753	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"87 years"	"87"			540985	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"1999"	"1999"	22655	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2000"	"2000"	23161	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2001"	"2001"	23743	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2002"	"2002"	24905	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2003"	"2003"	25248	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2004"	"2004"	24777	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2005"	"2005"	25669	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2006"	"2006"	26404	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2007"	"2007"	25889	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2008"	"2008"	28729	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2009"	"2009"	29080	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2010"	"2010"	30562	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2011"	"2011"	30358	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2012"	"2012"	31445	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2013"	"2013"	31927	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2014"	"2014"	31952	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2015"	"2015"	33152	Not Applicable	Not Applicable
	"Male"	"M"	"88 years"	"88"	"2016"	"2016"	32916	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"88 years"	"88"			502572	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"1999"	"1999"	20159	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2000"	"2000"	20694	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2001"	"2001"	21118	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2002"	"2002"	22320	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2003"	"2003"	22433	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2004"	"2004"	22570	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2005"	"2005"	23156	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2006"	"2006"	23176	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2007"	"2007"	24175	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2008"	"2008"	24685	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2009"	"2009"	26116	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2010"	"2010"	27749	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2011"	"2011"	28823	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2012"	"2012"	28757	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2013"	"2013"	30037	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2014"	"2014"	30147	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2015"	"2015"	30706	Not Applicable	Not Applicable
	"Male"	"M"	"89 years"	"89"	"2016"	"2016"	31470	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"89 years"	"89"			458291	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"1999"	"1999"	17257	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2000"	"2000"	17771	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2001"	"2001"	18083	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2002"	"2002"	19043	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2003"	"2003"	19792	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2004"	"2004"	19583	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2005"	"2005"	20711	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2006"	"2006"	20438	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2007"	"2007"	21012	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2008"	"2008"	22648	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2009"	"2009"	22022	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2010"	"2010"	24776	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2011"	"2011"	26069	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2012"	"2012"	27030	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2013"	"2013"	27340	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2014"	"2014"	27636	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2015"	"2015"	28690	Not Applicable	Not Applicable
	"Male"	"M"	"90 years"	"90"	"2016"	"2016"	28742	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"90 years"	"90"			408643	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"1999"	"1999"	15012	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2000"	"2000"	15155	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2001"	"2001"	15540	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2002"	"2002"	15911	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2003"	"2003"	16657	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2004"	"2004"	16594	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2005"	"2005"	17777	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2006"	"2006"	18014	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2007"	"2007"	18120	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2008"	"2008"	19144	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2009"	"2009"	19627	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2010"	"2010"	20026	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2011"	"2011"	22511	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2012"	"2012"	23789	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2013"	"2013"	24468	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2014"	"2014"	24624	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2015"	"2015"	25871	Not Applicable	Not Applicable
	"Male"	"M"	"91 years"	"91"	"2016"	"2016"	26088	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"91 years"	"91"			354928	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"1999"	"1999"	12385	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2000"	"2000"	12902	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2001"	"2001"	12842	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2002"	"2002"	13801	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2003"	"2003"	13714	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2004"	"2004"	13814	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2005"	"2005"	14915	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2006"	"2006"	15118	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2007"	"2007"	15483	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2008"	"2008"	16018	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2009"	"2009"	16566	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2010"	"2010"	17850	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2011"	"2011"	18351	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2012"	"2012"	19602	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2013"	"2013"	21530	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2014"	"2014"	21966	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2015"	"2015"	22541	Not Applicable	Not Applicable
	"Male"	"M"	"92 years"	"92"	"2016"	"2016"	22897	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"92 years"	"92"			302295	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"1999"	"1999"	9988	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2000"	"2000"	10455	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2001"	"2001"	10683	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2002"	"2002"	11088	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2003"	"2003"	11225	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2004"	"2004"	11086	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2005"	"2005"	12107	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2006"	"2006"	12264	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2007"	"2007"	12787	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2008"	"2008"	13570	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2009"	"2009"	13516	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2010"	"2010"	14440	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2011"	"2011"	15295	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2012"	"2012"	15708	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2013"	"2013"	17525	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2014"	"2014"	18714	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2015"	"2015"	19604	Not Applicable	Not Applicable
	"Male"	"M"	"93 years"	"93"	"2016"	"2016"	19433	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"93 years"	"93"			249488	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"1999"	"1999"	7869	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2000"	"2000"	8156	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2001"	"2001"	8379	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2002"	"2002"	8974	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2003"	"2003"	8774	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2004"	"2004"	9091	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2005"	"2005"	9516	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2006"	"2006"	9680	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2007"	"2007"	10075	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2008"	"2008"	10835	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2009"	"2009"	10969	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2010"	"2010"	11494	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2011"	"2011"	12148	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2012"	"2012"	13120	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2013"	"2013"	13187	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2014"	"2014"	14447	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2015"	"2015"	15970	Not Applicable	Not Applicable
	"Male"	"M"	"94 years"	"94"	"2016"	"2016"	16177	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"94 years"	"94"			198861	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"1999"	"1999"	6219	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2000"	"2000"	6226	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2001"	"2001"	6372	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2002"	"2002"	6639	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2003"	"2003"	6905	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2004"	"2004"	6740	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2005"	"2005"	7270	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2006"	"2006"	7287	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2007"	"2007"	7834	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2008"	"2008"	8138	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2009"	"2009"	8465	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2010"	"2010"	9008	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2011"	"2011"	9303	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2012"	"2012"	9970	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2013"	"2013"	10726	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2014"	"2014"	10651	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2015"	"2015"	12316	Not Applicable	Not Applicable
	"Male"	"M"	"95 years"	"95"	"2016"	"2016"	12795	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"95 years"	"95"			152864	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"1999"	"1999"	4639	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2000"	"2000"	4783	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2001"	"2001"	4877	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2002"	"2002"	4926	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2003"	"2003"	5166	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2004"	"2004"	5257	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2005"	"2005"	5275	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2006"	"2006"	5438	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2007"	"2007"	5445	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2008"	"2008"	5843	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2009"	"2009"	6295	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2010"	"2010"	6746	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2011"	"2011"	7136	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2012"	"2012"	7545	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2013"	"2013"	7783	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2014"	"2014"	8462	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2015"	"2015"	8722	Not Applicable	Not Applicable
	"Male"	"M"	"96 years"	"96"	"2016"	"2016"	9608	Not Applicable	Not Applicable
"Total"	"Male"	"M"	"96 years"	"96"			113946	Not Applicable	Not Applicable
	"Male"	"M"	"97 years"	"97"	"1999"	"1999"	3281	Not Applicable	Not Applicable
	"Male"	"M"	"97 years"	"97"	"2000"	"2000"	3453	Not Applicable	Not Applicable
	"Male"	"M"	"97 years"	"97"	"2001"	"2001"	3414	Not Applicable	Not Applicable
	"Male"	"M"	"97 years"	"97"	"2002"	"2002"	3582	Not Applicable	Not Applicable
	"Male"	"M"	"97 years"	"97"	"2003"	"2003"	3501	Not Applicable	Not Applicable
